crash_time, benchmark, fuzzer, trial, bug_type, stack_hash, bug_addr, bug_code_line1, bug_code_line2, bug_code_line3
2315, libhtp_fuzz_htp, aflchurn_noage, trial-754463, heap-buffer-overflow, 0d811709, 0x51b6fa, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
4572, libhtp_fuzz_htp, aflchurn_noage, trial-754463, heap-buffer-overflow, 11fab8a2, 0x513794, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
32155, libhtp_fuzz_htp, aflchurn_noage, trial-754463, heap-use-after-free, 0d811709, 0x51b6fa, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
6621, libhtp_fuzz_htp, aflchurn_noage, trial-754463, SEGV, 0d811709, 0x518aec, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
807, libhtp_fuzz_htp, aflchurn_noage, trial-754464, heap-buffer-overflow, 0d811709, 0x51b6fa, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
14615, libhtp_fuzz_htp, aflchurn_noage, trial-754465, heap-buffer-overflow, 0d811709, 0x51b031, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
27699, libhtp_fuzz_htp, aflchurn_noage, trial-754465, SEGV, 0d811709, 0x5195a6, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
2538, libhtp_fuzz_htp, aflchurn_noage, trial-754467, heap-buffer-overflow, 0d811709, 0x51b185, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
17539, libhtp_fuzz_htp, aflchurn_noage, trial-754467, heap-buffer-overflow, 11fab8a2, 0x513514, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
10900, libhtp_fuzz_htp, aflchurn_noage, trial-754467, heap-buffer-overflow, e3beb3bd, 0x51b46d, LzmaDec_DecodeReal_3 LzmaDec.c:276, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
38540, libhtp_fuzz_htp, aflchurn_noage, trial-754467, SEGV, 0d811709, 0x51944d, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
454, libhtp_fuzz_htp, aflchurn_noage, trial-754468, heap-buffer-overflow, 0d811709, 0x51b031, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
454, libhtp_fuzz_htp, aflchurn_noage, trial-754468, SEGV, 0d811709, 0x51944d, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
8300, libhtp_fuzz_htp, aflchurn_noage, trial-754469, heap-buffer-overflow, 0d811709, 0x51b031, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
52688, libhtp_fuzz_htp, aflchurn_noage, trial-754469, heap-buffer-overflow, 11fab8a2, 0x513794, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
480, libhtp_fuzz_htp, aflchurn_noage, trial-754469, SEGV, 0d811709, 0x51944d, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
77617, libhtp_fuzz_htp, aflchurn_noage, trial-754469, SEGV, 11fab8a2, 0x51208b, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
13127, libhtp_fuzz_htp, aflchurn_noage, trial-754470, heap-buffer-overflow, 0d811709, 0x51b6fa, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
49904, libhtp_fuzz_htp, aflchurn_noage, trial-754470, heap-buffer-overflow, 11fab8a2, 0x513794, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
25493, libhtp_fuzz_htp, aflchurn_noage, trial-754470, SEGV, 0d811709, 0x51944d, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
8297, libhtp_fuzz_htp, aflchurn_noage, trial-754471, heap-buffer-overflow, 0d811709, 0x51b185, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
27971, libhtp_fuzz_htp, aflchurn_noage, trial-754471, heap-buffer-overflow, 11fab8a2, 0x513794, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
1007, libhtp_fuzz_htp, aflchurn_noage, trial-754471, SEGV, 0d811709, 0x518aec, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
332, libhtp_fuzz_htp, aflchurn_noage, trial-754472, heap-buffer-overflow, 0d811709, 0x51b5e7, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
5893, libhtp_fuzz_htp, aflchurn_noage, trial-754472, heap-buffer-overflow, 11fab8a2, 0x513514, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
6262, libhtp_fuzz_htp, aflchurn_noage, trial-754472, heap-buffer-overflow, 778525a6, 0x51b57c, LzmaDec_DecodeReal_3 LzmaDec.c:333, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
603, libhtp_fuzz_htp, aflchurn_noage, trial-754472, heap-buffer-overflow, e3beb3bd, 0x51b46d, LzmaDec_DecodeReal_3 LzmaDec.c:276, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
19865, libhtp_fuzz_htp, aflchurn_noage, trial-754472, heap-use-after-free, 0d811709, 0x51b185, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
8007, libhtp_fuzz_htp, aflchurn_noage, trial-754472, heap-use-after-free, 11fab8a2, 0x513794, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
1579, libhtp_fuzz_htp, aflchurn_noage, trial-754472, SEGV, 0d811709, 0x518aec, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
7982, libhtp_fuzz_htp, aflchurn_noage, trial-754473, heap-buffer-overflow, 0d811709, 0x51b6fa, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
30073, libhtp_fuzz_htp, aflchurn_noage, trial-754473, heap-buffer-overflow, 11fab8a2, 0x513514, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
30078, libhtp_fuzz_htp, aflchurn_noage, trial-754473, heap-buffer-overflow, e3beb3bd, 0x51b46d, LzmaDec_DecodeReal_3 LzmaDec.c:276, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
8002, libhtp_fuzz_htp, aflchurn_noage, trial-754473, SEGV, 0d811709, 0x51944d, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
14267, libhtp_fuzz_htp, aflchurn_noage, trial-754474, heap-buffer-overflow, 0d811709, 0x51b5e7, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
57884, libhtp_fuzz_htp, aflchurn_noage, trial-754474, SEGV, 0d811709, 0x51944d, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
3029, libhtp_fuzz_htp, aflchurn_noage, trial-754475, heap-buffer-overflow, 0d811709, 0x51b61a, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
3158, libhtp_fuzz_htp, aflchurn_noage, trial-754475, heap-buffer-overflow, 11fab8a2, 0x51379e, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
12799, libhtp_fuzz_htp, aflchurn_noage, trial-754475, heap-buffer-overflow, e3beb3bd, 0x51b46d, LzmaDec_DecodeReal_3 LzmaDec.c:276, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
4356, libhtp_fuzz_htp, aflchurn_noage, trial-754475, SEGV, 0d811709, 0x5195a6, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
199, libhtp_fuzz_htp, aflchurn_noage, trial-754476, heap-buffer-overflow, 0d811709, 0x51b655, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
12923, libhtp_fuzz_htp, aflchurn_noage, trial-754476, heap-buffer-overflow, e3beb3bd, 0x51b46d, LzmaDec_DecodeReal_3 LzmaDec.c:276, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
58660, libhtp_fuzz_htp, aflchurn_noage, trial-754476, SEGV, 0d811709, 0x51944d, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
59589, libhtp_fuzz_htp, aflchurn_noage, trial-754477, heap-buffer-overflow, 0d811709, 0x51b5e7, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
5256, libhtp_fuzz_htp, aflchurn_noage, trial-754478, heap-buffer-overflow, 0d811709, 0x51b031, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
5291, libhtp_fuzz_htp, aflchurn_noage, trial-754478, heap-buffer-overflow, 11fab8a2, 0x513794, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
4527, libhtp_fuzz_htp, aflchurn_noage, trial-754478, SEGV, 0d811709, 0x51944d, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
2582, libhtp_fuzz_htp, aflchurn_noage, trial-754479, heap-buffer-overflow, 0d811709, 0x51b031, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
3387, libhtp_fuzz_htp, aflchurn_noage, trial-754479, heap-buffer-overflow, 11fab8a2, 0x513794, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
5733, libhtp_fuzz_htp, aflchurn_noage, trial-754479, heap-buffer-overflow, e3beb3bd, 0x51b46d, LzmaDec_DecodeReal_3 LzmaDec.c:276, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
4851, libhtp_fuzz_htp, aflchurn_noage, trial-754479, SEGV, 0d811709, 0x518aec, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
888, libhtp_fuzz_htp, aflchurn_noage, trial-754480, heap-buffer-overflow, 0d811709, 0x51b5e7, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
2346, libhtp_fuzz_htp, aflchurn_noage, trial-757670, heap-buffer-overflow, 0d811709, 0x51b6fa, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
29687, libhtp_fuzz_htp, aflchurn_noage, trial-757670, heap-buffer-overflow, 11fab8a2, 0x513794, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
833, libhtp_fuzz_htp, aflchurn_noage, trial-757670, SEGV, 0d811709, 0x5195a6, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
1221, libhtp_fuzz_htp, aflchurn_noage, trial-757699, heap-buffer-overflow, 0d811709, 0x51b5e7, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
6260, libhtp_fuzz_htp, aflchurn_noage, trial-757699, heap-buffer-overflow, 11fab8a2, 0x513514, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
14597, libhtp_fuzz_htp, aflchurn_noage, trial-757699, SEGV, 0d811709, 0x5195a6, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
740, libhtp_fuzz_htp, aflchurn_noage, trial-757817, heap-buffer-overflow, 0d811709, 0x51b6fa, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
29236, libhtp_fuzz_htp, aflchurn_noage, trial-757817, SEGV, 0d811709, 0x51944d, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
2326, libhtp_fuzz_htp, aflchurn_noage, trial-757818, heap-buffer-overflow, 0d811709, 0x51b6fa, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
2378, libhtp_fuzz_htp, aflchurn_noage, trial-757818, heap-buffer-overflow, 11fab8a2, 0x513514, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
42802, libhtp_fuzz_htp, aflchurn_noage, trial-757818, heap-buffer-overflow, e3beb3bd, 0x51b46d, LzmaDec_DecodeReal_3 LzmaDec.c:276, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
32676, libhtp_fuzz_htp, aflchurn_noage, trial-757818, heap-use-after-free, 0d811709, 0x51b6fa, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
9305, libhtp_fuzz_htp, aflchurn_noage, trial-757818, SEGV, 0d811709, 0x51944d, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
1595, libhtp_fuzz_htp, aflchurn_noage, trial-763010, heap-buffer-overflow, 0d811709, 0x51b6fa, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
1682, libhtp_fuzz_htp, aflchurn_noage, trial-763010, heap-buffer-overflow, 11fab8a2, 0x513794, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
1646, libhtp_fuzz_htp, aflchurn_noage, trial-763010, heap-buffer-overflow, e3beb3bd, 0x51b46d, LzmaDec_DecodeReal_3 LzmaDec.c:276, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
36511, libhtp_fuzz_htp, aflchurn_noage, trial-763010, heap-use-after-free, 0d811709, 0x51b6fa, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
1656, libhtp_fuzz_htp, aflchurn_noage, trial-763010, SEGV, 0d811709, 0x5191d8, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
7328, libhtp_fuzz_htp, aflchurn_noage, trial-763011, heap-buffer-overflow, 0d811709, 0x51b6fa, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
4715, libhtp_fuzz_htp, aflchurn_noage, trial-763011, SEGV, 0d811709, 0x51944d, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
25171, libhtp_fuzz_htp, aflchurn_noage, trial-763144, heap-buffer-overflow, 0d811709, 0x51b031, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
54649, libhtp_fuzz_htp, aflchurn_noage, trial-763144, heap-buffer-overflow, 11fab8a2, 0x513514, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
65182, libhtp_fuzz_htp, aflchurn_noage, trial-763144, heap-use-after-free, 0d811709, 0x51b6fa, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
18043, libhtp_fuzz_htp, aflchurn_noage, trial-763144, SEGV, 0d811709, 0x51944d, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
706, libhtp_fuzz_htp, aflchurn_noage, trial-763939, heap-buffer-overflow, 0d811709, 0x51b5e7, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
1209, libhtp_fuzz_htp, aflchurn_noage, trial-763939, heap-buffer-overflow, 11fab8a2, 0x513794, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
727, libhtp_fuzz_htp, aflchurn_noage, trial-763939, heap-use-after-free, 0d811709, 0x51b6fa, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
9366, libhtp_fuzz_htp, aflchurn_noage, trial-763939, heap-use-after-free, 11fab8a2, 0x513794, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
1209, libhtp_fuzz_htp, aflchurn_noage, trial-763939, SEGV, 0d811709, 0x518aec, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
1209, libhtp_fuzz_htp, aflchurn_noage, trial-763939, SEGV, 11fab8a2, 0x512124, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
14495, libhtp_fuzz_htp, aflchurn_nochurn, trial-754841, heap-buffer-overflow, 0d811709, 0x51b5e7, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
6815, libhtp_fuzz_htp, aflchurn_nochurn, trial-754841, SEGV, 0d811709, 0x5191d8, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
5033, libhtp_fuzz_htp, aflchurn_nochurn, trial-754842, heap-buffer-overflow, 0d811709, 0x51b5e7, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
16351, libhtp_fuzz_htp, aflchurn_nochurn, trial-754842, heap-use-after-free, 0d811709, 0x51b6fa, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
6171, libhtp_fuzz_htp, aflchurn_nochurn, trial-754842, SEGV, 0d811709, 0x51944d, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
445, libhtp_fuzz_htp, aflchurn_nochurn, trial-754843, heap-buffer-overflow, 0d811709, 0x51b185, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
43835, libhtp_fuzz_htp, aflchurn_nochurn, trial-754843, heap-buffer-overflow, 11fab8a2, 0x513514, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
22628, libhtp_fuzz_htp, aflchurn_nochurn, trial-754843, heap-buffer-overflow, e3beb3bd, 0x51b46d, LzmaDec_DecodeReal_3 LzmaDec.c:276, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
31588, libhtp_fuzz_htp, aflchurn_nochurn, trial-754843, heap-use-after-free, 0d811709, 0x51b6fa, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
4441, libhtp_fuzz_htp, aflchurn_nochurn, trial-754843, SEGV, 0d811709, 0x51944d, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
4391, libhtp_fuzz_htp, aflchurn_nochurn, trial-754844, heap-buffer-overflow, 0d811709, 0x51b5e7, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
4427, libhtp_fuzz_htp, aflchurn_nochurn, trial-754844, heap-buffer-overflow, 11fab8a2, 0x513514, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
4335, libhtp_fuzz_htp, aflchurn_nochurn, trial-754844, SEGV, 0d811709, 0x5195a6, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
4345, libhtp_fuzz_htp, aflchurn_nochurn, trial-754844, SEGV, 11fab8a2, 0x512124, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
1992, libhtp_fuzz_htp, aflchurn_nochurn, trial-754845, heap-buffer-overflow, 0d811709, 0x51b185, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
2002, libhtp_fuzz_htp, aflchurn_nochurn, trial-754845, heap-buffer-overflow, 11fab8a2, 0x513514, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
1997, libhtp_fuzz_htp, aflchurn_nochurn, trial-754845, heap-buffer-overflow, e3beb3bd, 0x51b46d, LzmaDec_DecodeReal_3 LzmaDec.c:276, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
58346, libhtp_fuzz_htp, aflchurn_nochurn, trial-754845, heap-use-after-free, 0d811709, 0x51b6fa, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
1972, libhtp_fuzz_htp, aflchurn_nochurn, trial-754845, SEGV, 0d811709, 0x51944d, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
2002, libhtp_fuzz_htp, aflchurn_nochurn, trial-754845, SEGV, 11fab8a2, 0x51208b, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
4004, libhtp_fuzz_htp, aflchurn_nochurn, trial-754846, heap-buffer-overflow, 0d811709, 0x51b185, LzmaDec_DecodeReal_3 LzmaDec.c:553, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
4004, libhtp_fuzz_htp, aflchurn_nochurn, trial-754846, heap-buffer-overflow, 11fab8a2, 0x513514, LzmaDec_WriteRem LzmaDec.c:610, LzmaDec_DecodeToDic LzmaDec.c:917, LzmaDec_DecodeToBuf LzmaDec.c:1066
51679, libhtp_fuzz_htp, aflchurn_nochurn, trial-754846, heap-buffer-overflow, e3beb3bd, 0x51b46d, LzmaDec_DecodeReal_3 LzmaDec.c:276, LzmaDec_DecodeReal2 LzmaDec.c:641, LzmaDec_DecodeToDic LzmaDec.c:968
